id,key,interpolations,is_proc,created_at,updated_at,locale,value,is_html,complete,is_list
427,new_provider_org,,false,2014-09-19 16:25:43.839408,2014-09-19 16:25:43.839408,en,New Provider Organization,false,false,false
428,new_provider,,false,2014-09-19 16:25:43.84596,2014-09-19 16:25:43.84596,en,New Provider,false,false,false
429,remove_provider,,false,2014-09-19 16:25:43.852198,2014-09-19 16:25:43.852198,en,Remove Provider,false,false,false
430,org_type,,false,2014-09-19 16:25:43.858113,2014-09-19 16:25:43.858113,en,Org type,false,false,false
431,new_organization,,false,2014-09-19 16:25:43.864108,2014-09-19 16:25:43.864108,en,New Organization,false,false,false
432,editing_orgs,,false,2014-09-19 16:25:43.87007,2014-09-19 16:25:43.87007,en,Editing organization,false,false,false
433,listing_orgs,,false,2014-09-19 16:25:43.876246,2014-09-19 16:25:43.876246,en,Listing Organizations,false,false,false
434,provider_name,,false,2014-09-19 16:25:43.882456,2014-09-19 16:25:43.882456,en,Provider name,false,false,false
435,provider,,false,2014-09-19 16:25:43.891802,2014-09-19 16:25:43.891802,en,Provider,false,false,false
436,provider_info,,false,2014-09-19 16:25:43.899317,2014-09-19 16:25:43.899317,en,Provider Information,false,false,false
437,provided_by,,false,2014-09-19 16:25:43.905836,2014-09-19 16:25:43.905836,en,Provided by,false,false,false
438,select_provider,,false,2014-09-19 16:25:43.913363,2014-09-19 16:25:43.913363,en,Select Provider,false,false,false
439,back_to_providers,,false,2014-09-19 16:25:43.920794,2014-09-19 16:25:43.920794,en,Back to providers,false,false,false
440,users,,false,2014-09-19 16:25:43.928055,2014-09-19 16:25:43.928055,en,Users,false,false,false
441,agents,,false,2014-09-19 16:25:43.933971,2014-09-19 16:25:43.933971,en,Agents,false,false,false
442,administrators,,false,2014-09-19 16:25:43.939878,2014-09-19 16:25:43.939878,en,Administrators,false,false,false
443,agents_agencies,,false,2014-09-19 16:25:43.945884,2014-09-19 16:25:43.945884,en,"Agencies, Providers, Users",false,false,false
444,confirm_msg,,false,2014-09-19 16:25:43.953772,2014-09-19 16:25:43.953772,en,Are you sure?,false,false,false
445,change_role,,false,2014-09-19 16:25:43.964993,2014-09-19 16:25:43.964993,en,Change Role,false,false,false
446,create_user,,false,2014-09-19 16:25:43.971855,2014-09-19 16:25:43.971855,en,Create User,false,false,false
447,delete_user,,false,2014-09-19 16:25:43.977687,2014-09-19 16:25:43.977687,en,Delete user,false,false,false
448,user_created,,false,2014-09-19 16:25:43.983574,2014-09-19 16:25:43.983574,en,User Created,false,false,false
449,user_deleted,,false,2014-09-19 16:25:43.989916,2014-09-19 16:25:43.989916,en,User Deleted,false,false,false
450,walking_speed,,false,2014-09-19 16:25:43.99692,2014-09-19 16:25:43.99692,en,Walking Speed,false,false,false
451,walking_maximum_distance,,false,2014-09-19 16:25:44.003854,2014-09-19 16:25:44.003854,en,Walking Maximum Distance,false,false,false
452,reports,,false,2014-09-19 16:25:44.010509,2014-09-19 16:25:44.010509,en,Reports,false,false,false
453,report_name,,false,2014-09-19 16:25:44.017746,2014-09-19 16:25:44.017746,en,Report Name,false,false,false
454,date_range,,false,2014-09-19 16:25:44.024661,2014-09-19 16:25:44.024661,en,Date Range,false,false,false
455,traveler_type,,false,2014-09-19 16:25:44.062158,2014-09-19 16:25:44.062158,en,Traveler Type,false,false,false
456,display_type,,false,2014-09-19 16:25:44.070065,2014-09-19 16:25:44.070065,en,Display Type,false,false,false
457,summary_type,,false,2014-09-19 16:25:44.077378,2014-09-19 16:25:44.077378,en,Summary Type,false,false,false
458,run,,false,2014-09-19 16:25:44.085167,2014-09-19 16:25:44.085167,en,Run,false,false,false
461,admin_actions,,false,2014-09-19 16:25:44.113802,2014-09-19 16:25:44.113802,en,Admin,false,false,false
462,staff_actions,,false,2014-09-19 16:25:44.122435,2014-09-19 16:25:44.122435,en,Staff,false,false,false
2920,send_itinerary_by_email,,false,,,es,Enviar el itinerario por correo electrónico,false,false,false
465,key,,false,2014-09-19 16:25:44.144801,2014-09-19 16:25:44.144801,en,Key,false,false,false
466,send_by_email,,false,2014-09-19 16:25:44.151285,2014-09-19 16:25:44.151285,en,Send by email,false,false,false
467,email_sent_to,,false,2014-09-19 16:25:44.157311,2014-09-19 16:25:44.157311,en,An email was sent to %{email_sent_to},false,false,false
468,no_email_found,,false,2014-09-19 16:25:44.163345,2014-09-19 16:25:44.163345,en,No email was found,false,false,false
469,send_itinerary_by_email,,false,2014-09-19 16:25:44.16983,2014-09-19 16:25:44.16983,en,Send itinerary by email,false,false,false
470,send_trip_by_email,,false,2014-09-19 16:25:44.175978,2014-09-19 16:25:44.175978,en,Send trip plan by email,false,false,false
471,send_follow_up_email,,false,2014-09-19 16:25:44.182226,2014-09-19 16:25:44.182226,en,Send Follow-up Email,false,false,false
472,sidewalk_obstructions,,false,2014-09-19 16:25:44.18831,2014-09-19 16:25:44.18831,en,Sidewalk Obstructions,false,false,false
473,sidewalk_obstructions_update.one,,false,2014-09-19 16:25:44.194567,2014-09-19 16:25:44.194567,en,The sidewalk obstruction has been updated,false,false,false
474,sidewalk_obstructions_update.other,,false,2014-09-19 16:25:44.200851,2014-09-19 16:25:44.200851,en,The sidewalk obstructions have been updated,false,false,false
475,about_you,,false,2014-09-19 16:25:44.207219,2014-09-19 16:25:44.207219,en,About You,false,false,false
476,version,,false,2014-09-19 16:25:44.214029,2014-09-19 16:25:44.214029,en,Version,false,false,false
477,home,,false,2014-09-19 16:25:44.220416,2014-09-19 16:25:44.220416,en,en no-brand Home,false,false,false
480,sign_up_and_plan,,false,2014-09-19 16:25:44.239972,2014-09-19 16:25:44.239972,en,Sign up and plan my trip,false,false,false
481,welcome,,false,2014-09-19 16:25:44.246184,2014-09-19 16:25:44.246184,en,Welcome,false,false,false
482,first_name,,false,2014-09-19 16:25:44.25379,2014-09-19 16:25:44.25379,en,First name,false,false,false
483,last_name,,false,2014-09-19 16:25:44.25999,2014-09-19 16:25:44.25999,en,Last name,false,false,false
484,email,,false,2014-09-19 16:25:44.266276,2014-09-19 16:25:44.266276,en,Email,false,false,false
485,preferred_locale,,false,2014-09-19 16:25:44.272401,2014-09-19 16:25:44.272401,en,Preferred Language,false,false,false
486,preferred_modes,,false,2014-09-19 16:25:44.278559,2014-09-19 16:25:44.278559,en,Preferred Modes,false,false,false
487,address,,false,2014-09-19 16:25:44.284697,2014-09-19 16:25:44.284697,en,Address,false,false,false
488,remember_me,,false,2014-09-19 16:25:44.291594,2014-09-19 16:25:44.291594,en,Remember me,false,false,false
489,password,,false,2014-09-19 16:25:44.299389,2014-09-19 16:25:44.299389,en,Password,false,false,false
490,password_confirmation,,false,2014-09-19 16:25:44.307306,2014-09-19 16:25:44.307306,en,Password confirmation,false,false,false
491,current_password,,false,2014-09-19 16:25:44.315235,2014-09-19 16:25:44.315235,en,Current password,false,false,false
492,forgot_your_password,,false,2014-09-19 16:25:44.32311,2014-09-19 16:25:44.32311,en,Forgot your password?,false,false,false
493,retype_your_password,,false,2014-09-19 16:25:44.331239,2014-09-19 16:25:44.331239,en,Retype your password,false,false,false
494,logout,,false,2014-09-19 16:25:44.339639,2014-09-19 16:25:44.339639,en,Logout,false,false,false
495,edit_account,,false,2014-09-19 16:25:44.346971,2014-09-19 16:25:44.346971,en,Edit account,false,false,false
496,update_my_profile,,false,2014-09-19 16:25:44.353334,2014-09-19 16:25:44.353334,en,Update my profile,false,false,false
497,current_password_hint,,false,2014-09-19 16:25:44.373376,2014-09-19 16:25:44.373376,en,Enter your current password to confirm your changes.,false,false,false
498,leave_password_blank,,false,2014-09-19 16:25:44.381099,2014-09-19 16:25:44.381099,en,Leave both blank if you don't want to change your password.,false,false,false
499,my_information,,false,2014-09-19 16:25:44.387478,2014-09-19 16:25:44.387478,en,My information,false,false,false
500,user_information,,false,2014-09-19 16:25:44.394426,2014-09-19 16:25:44.394426,en,User Info,false,false,false
501,buddies,,false,2014-09-19 16:25:44.401737,2014-09-19 16:25:44.401737,en,Buddies,false,false,false
502,travelers,,false,2014-09-19 16:25:44.408368,2014-09-19 16:25:44.408368,en,Travelers,false,false,false
503,traveler,,false,2014-09-19 16:25:44.415624,2014-09-19 16:25:44.415624,en,Traveler,false,false,false
504,matching_travelers,,false,2014-09-19 16:25:44.426083,2014-09-19 16:25:44.426083,en,Matching Travelers,false,false,false
505,authorized_travelers,,false,2014-09-19 16:25:44.434705,2014-09-19 16:25:44.434705,en,Authorized Travelers,false,false,false
506,add_user,,false,2014-09-19 16:25:44.444914,2014-09-19 16:25:44.444914,en,Add User,false,false,false
507,send_buddy_request,,false,2014-09-19 16:25:44.45207,2014-09-19 16:25:44.45207,en,Send buddy request,false,false,false
508,buddys_email_address,,false,2014-09-19 16:25:44.480326,2014-09-19 16:25:44.480326,en,Buddy's email address,false,false,false
509,buddy_request_email_intro,,false,2014-09-19 16:25:44.48673,2014-09-19 16:25:44.48673,en,Traveler %{name} has requested your help to plan their trips as using %{site_title}.,false,false,false
510,buddy_request_email_step_0,,false,2014-09-19 16:25:44.492822,2014-09-19 16:25:44.492822,en,To accept the request:,false,false,false
511,buddy_request_email_step_1,,false,2014-09-19 16:25:44.498677,2014-09-19 16:25:44.498677,en,1 - Log into,false,false,false
512,buddy_request_email_step_2,,false,2014-09-19 16:25:44.50471,2014-09-19 16:25:44.50471,en,2 - Display your Traveler Profile (Welcome Menu -> Travel Profile),false,false,false
513,buddy_request_email_step_3,,false,2014-09-19 16:25:44.511688,2014-09-19 16:25:44.511688,en,3 - Edit your profile,false,false,false
514,buddy_request_email_step_4,,false,2014-09-19 16:25:44.518331,2014-09-19 16:25:44.518331,en,"4 - In the Buddies section ""Accept"" the request from %{name}",false,false,false
515,accept,,false,2014-09-19 16:25:44.524658,2014-09-19 16:25:44.524658,en,Accept,false,false,false
516,decline,,false,2014-09-19 16:25:44.530745,2014-09-19 16:25:44.530745,en,Decline,false,false,false
517,assist,,false,2014-09-19 16:25:44.536626,2014-09-19 16:25:44.536626,en,Assist,false,false,false
518,assisted_by,,false,2014-09-19 16:25:44.542653,2014-09-19 16:25:44.542653,en,Assisted By,false,false,false
519,i_can_assist,,false,2014-09-19 16:25:44.54989,2014-09-19 16:25:44.54989,en,I Can Assist,false,false,false
520,can_assist_me,,false,2014-09-19 16:25:44.555989,2014-09-19 16:25:44.555989,en,Can Assist Me,false,false,false
521,revoke,,false,2014-09-19 16:25:44.562083,2014-09-19 16:25:44.562083,en,Revoke,false,false,false
522,retract,,false,2014-09-19 16:25:44.56792,2014-09-19 16:25:44.56792,en,Retract,false,false,false
523,visitor,,false,2014-09-19 16:25:44.574034,2014-09-19 16:25:44.574034,en,Visitor,false,false,false
524,include_visitors,,false,2014-09-19 16:25:44.581417,2014-09-19 16:25:44.581417,en,Include Visitors,false,false,false
525,questions,,false,2014-09-19 16:25:44.587153,2014-09-19 16:25:44.587153,en,Questions,false,false,false
526,invalid_dob,,false,2014-09-19 16:25:44.593026,2014-09-19 16:25:44.593026,en,Invalid date of birth,false,false,false
527,plan_with_you_in_mind,,false,2014-09-19 16:25:44.604508,2014-09-19 16:25:44.604508,en,We'd like to plan a trip with your needs in mind.,false,false,false
528,to_see_best_options,,false,2014-09-19 16:25:44.611267,2014-09-19 16:25:44.611267,en,Would you tell us more about yourself?,false,false,false
529,follow_up_questions,,false,2014-09-19 16:25:44.617531,2014-09-19 16:25:44.617531,en,A Few Follow-up Questions,false,false,false
530,follow_up_question_descr,,false,2014-09-19 16:25:44.62876,2014-09-19 16:25:44.62876,en,"Given your responses, we have one last page of follow-up questions. Answer all questions you are comfortable providing an answer for. If you do not wish to answer a question, select ""Unsure"". <br><br> Tap ""Next Step"" when you have finished with these questions.",false,false,false
531,next_step,,false,2014-09-19 16:25:44.634985,2014-09-19 16:25:44.634985,en,Next Step,false,false,false
532,step_one_of,,false,2014-09-19 16:25:44.642758,2014-09-19 16:25:44.642758,en,Step 1 of,false,false,false
533,skip_this_step,,false,2014-09-19 16:25:44.648702,2014-09-19 16:25:44.648702,en,Skip this step,false,false,false
534,buddy_request_sent,,false,2014-09-19 16:25:44.654926,2014-09-19 16:25:44.654926,en,Buddy request sent!,false,false,false
535,no_buddy_email_address,,false,2014-09-19 16:25:44.661487,2014-09-19 16:25:44.661487,en,You must enter the email address for your buddy,false,false,false
536,register,,false,2014-09-19 16:25:44.669192,2014-09-19 16:25:44.669192,en,Register,false,false,false
537,registered,,false,2014-09-19 16:25:44.675419,2014-09-19 16:25:44.675419,en,Registered,false,false,false
538,have_an_account_question,,false,2014-09-19 16:25:44.681438,2014-09-19 16:25:44.681438,en,Have an Account?,false,false,false
539,no_user_with_email_address,,false,2014-09-19 16:25:44.687699,2014-09-19 16:25:44.687699,en,We can't find a registered user with '%{email}' as their email address.,false,false,false
618,save_and_plan_trip,,false,2014-09-19 16:25:45.298745,2014-09-19 16:25:45.298745,en,Save and plan my trip,false,false,false
478,log_in,,false,2014-09-19 16:25:44.226839,2015-02-22 17:39:47.309373,en,Log in,false,false,false
540,something_went_wrong,,false,2014-09-19 16:25:44.694696,2014-09-19 16:25:44.694696,en,Ooops! Something went wrong. We were unable to process that request. Please try again.,false,false,false
541,request_processed,,false,2014-09-19 16:25:44.702742,2014-09-19 16:25:44.702742,en,Your request has been processed.,false,false,false
542,spanish,,false,2014-09-19 16:25:44.709581,2014-09-19 16:25:44.709581,en,En Español,false,false,false
543,error_not_implemented,,false,2014-09-19 16:25:44.716595,2014-09-19 16:25:44.716595,en,"We're sorry, but this functionality has not yet been implemented.",false,false,false
544,error_404,,false,2014-09-19 16:25:44.723217,2014-09-19 16:25:44.723217,en,The page you were looking for doesn't exist.,false,false,false
545,error_404_mistyped,,false,2014-09-19 16:25:44.72973,2014-09-19 16:25:44.72973,en,You may have mistyped the address or the page may have moved.,false,false,false
546,error_422,,false,2014-09-19 16:25:44.737567,2014-09-19 16:25:44.737567,en,The change you wanted was rejected.,false,false,false
547,error_422_detail,,false,2014-09-19 16:25:44.743825,2014-09-19 16:25:44.743825,en,Maybe you tried to change something you didn't have access to.,false,false,false
548,error_couldnt_plan,,false,2014-09-19 16:25:44.749895,2014-09-19 16:25:44.749895,en,"No trip plan could be created.  This is likely due to a system error, and our staff has been notified. Please try your trip again.",false,false,false
549,rating,,false,2014-09-19 16:25:44.755826,2014-09-19 16:25:44.755826,en,Rating,false,false,false
550,actions,,false,2014-09-19 16:25:44.761933,2014-09-19 16:25:44.761933,en,Actions,false,false,false
551,filter,,false,2014-09-19 16:25:44.767933,2014-09-19 16:25:44.767933,en,Filter,false,false,false
552,ratings,,false,2014-09-19 16:25:44.774091,2014-09-19 16:25:44.774091,en,Ratings,false,false,false
553,no_rating,,false,2014-09-19 16:25:44.779982,2014-09-19 16:25:44.779982,en,No Rating,false,false,false
554,no_ratings_yet,,false,2014-09-19 16:25:44.785964,2014-09-19 16:25:44.785964,en,No ratings approved yet,false,false,false
555,rating_submitted_for_approval.one,,false,2014-09-19 16:25:44.795198,2014-09-19 16:25:44.795198,en,Your %{rateable} rating has been submitted for approval,false,false,false
556,rating_submitted_for_approval.other,,false,2014-09-19 16:25:44.80165,2014-09-19 16:25:44.80165,en,Your %{rateable} ratings have been submitted for approval,false,false,false
557,rating_update.one,,false,2014-09-19 16:25:44.80932,2014-09-19 16:25:44.80932,en,The rating has been updated,false,false,false
558,rating_update.other,,false,2014-09-19 16:25:44.816563,2014-09-19 16:25:44.816563,en,The ratings have been updated,false,false,false
559,rating_targets,,false,2014-09-19 16:25:44.823461,2014-09-19 16:25:44.823461,en,Trip/Agency/Service,false,false,false
560,submit_review,,false,2014-09-19 16:25:44.831295,2014-09-19 16:25:44.831295,en,Submit Feedback,false,false,false
561,did_not_take_feedback_prompt,,false,2014-09-19 16:25:44.841774,2014-09-19 16:25:44.841774,en,We're sorry to hear you didn't take your trip.  Can you tell us what went wrong?,false,false,false
562,feedback_comments,,false,2014-09-19 16:25:44.869598,2014-09-19 16:25:44.869598,en,Please enter any feedback you would like to share,false,false,false
563,feedback_rating,,false,2014-09-19 16:25:44.877208,2014-09-19 16:25:44.877208,en,"Rating (1-worst, 5-best)",false,false,false
564,untaken_trip,,false,2014-09-19 16:25:44.885098,2014-09-19 16:25:44.885098,en,Untaken trip,false,false,false
565,edit_trip,,false,2014-09-19 16:25:44.891914,2014-09-19 16:25:44.891914,en,Edit this trip,false,false,false
566,repeat_trip,,false,2014-09-19 16:25:44.898682,2014-09-19 16:25:44.898682,en,Repeat this trip.,false,false,false
567,remove_trip,,false,2014-09-19 16:25:44.906493,2014-09-19 16:25:44.906493,en,Remove this trip,false,false,false
568,cancel_trip,,false,2014-09-19 16:25:44.913469,2014-09-19 16:25:44.913469,en,Cancel this trip booking,false,false,false
569,rate_trip,,false,2014-09-19 16:25:44.922638,2014-09-19 16:25:44.922638,en,Rate this trip,false,false,false
570,rate_recent,,false,2014-09-19 16:25:44.93007,2014-09-19 16:25:44.93007,en,Feedback on your recent trip,false,false,false
571,plan_trip,,false,2014-09-19 16:25:44.960093,2014-09-19 16:25:44.960093,en,Continue planning this trip,false,false,false
572,max_notes,,false,2014-09-19 16:25:44.967321,2014-09-19 16:25:44.967321,en,Max notes,false,false,false
573,enter_address,,false,2014-09-19 16:25:44.974506,2014-09-19 16:25:44.974506,en,Enter address,false,false,false
574,location,,false,2014-09-19 16:25:44.982172,2014-09-19 16:25:44.982172,en,Location,false,false,false
575,enter_to,,false,2014-09-19 16:25:44.989734,2014-09-19 16:25:44.989734,en,Tap to enter a destination location,false,false,false
576,enter_from,,false,2014-09-19 16:25:44.996404,2014-09-19 16:25:44.996404,en,Tap to enter a starting location,false,false,false
577,select_or_enter_address,,false,2014-09-19 16:25:45.0031,2014-09-19 16:25:45.0031,en,Select or enter address,false,false,false
578,select,,false,2014-09-19 16:25:45.009713,2014-09-19 16:25:45.009713,en,Select,false,false,false
579,trip_date,,false,2014-09-19 16:25:45.018736,2014-09-19 16:25:45.018736,en,Trip Date,false,false,false
580,depart_at,,false,2014-09-19 16:25:45.030143,2014-09-19 16:25:45.030143,en,Depart at,false,false,false
581,arrive_by,,false,2014-09-19 16:25:45.036831,2014-09-19 16:25:45.036831,en,Arrive by,false,false,false
582,arrive_at,,false,2014-09-19 16:25:45.043355,2014-09-19 16:25:45.043355,en,Arrive at,false,false,false
583,arrive_in,,false,2014-09-19 16:25:45.049576,2014-09-19 16:25:45.049576,en,Arrive in,false,false,false
584,trip_time,,false,2014-09-19 16:25:45.05768,2014-09-19 16:25:45.05768,en,Time,false,false,false
585,number_of_transfers,,false,2014-09-19 16:25:45.064227,2014-09-19 16:25:45.064227,en,Number of Transfers,false,false,false
586,modes,,false,2014-09-19 16:25:45.071035,2014-09-19 16:25:45.071035,en,Modes,false,false,false
587,apply,,false,2014-09-19 16:25:45.07772,2014-09-19 16:25:45.07772,en,Apply,false,false,false
588,cancel,,false,2014-09-19 16:25:45.084144,2014-09-19 16:25:45.084144,en,Cancel,false,false,false
589,plan_it,,false,2014-09-19 16:25:45.090396,2014-09-19 16:25:45.090396,en,Plan it,false,false,false
590,trip,,false,2014-09-19 16:25:45.097088,2014-09-19 16:25:45.097088,en,Trip,false,false,false
591,options,,false,2014-09-19 16:25:45.103374,2014-09-19 16:25:45.103374,en,Options,false,false,false
592,review,,false,2014-09-19 16:25:45.115549,2014-09-19 16:25:45.115549,en,Review,false,false,false
593,plan,,false,2014-09-19 16:25:45.122443,2014-09-19 16:25:45.122443,en,Plan,false,false,false
594,trip_restrictions,,false,2014-09-19 16:25:45.131134,2014-09-19 16:25:45.131134,en,Trip Restrictions,false,false,false
595,from,,false,2014-09-19 16:25:45.141774,2014-09-19 16:25:45.141774,en,From,false,false,false
596,from_lat,,false,2014-09-19 16:25:45.148467,2014-09-19 16:25:45.148467,en,From Lat,false,false,false
597,from_lon,,false,2014-09-19 16:25:45.154914,2014-09-19 16:25:45.154914,en,From Lon,false,false,false
598,out_arrive_or_depart,,false,2014-09-19 16:25:45.161941,2014-09-19 16:25:45.161941,en,Outbound Arrive Depart,false,false,false
599,out_datetime,,false,2014-09-19 16:25:45.169861,2014-09-19 16:25:45.169861,en,Outbound Date,false,false,false
600,to,,false,2014-09-19 16:25:45.176405,2014-09-19 16:25:45.176405,en,To,false,false,false
601,to_lat,,false,2014-09-19 16:25:45.1836,2014-09-19 16:25:45.1836,en,To Lat,false,false,false
602,to_lon,,false,2014-09-19 16:25:45.191809,2014-09-19 16:25:45.191809,en,To Lon,false,false,false
603,in_arrive_or_depart,,false,2014-09-19 16:25:45.1984,2014-09-19 16:25:45.1984,en,Inbound Arrive Depart,false,false,false
604,in_datetime,,false,2014-09-19 16:25:45.205252,2014-09-19 16:25:45.205252,en,Inbound Date,false,false,false
605,at_time,,false,2014-09-19 16:25:45.213312,2014-09-19 16:25:45.213312,en,on,false,false,false
606,arrive_depart,,false,2014-09-19 16:25:45.219789,2014-09-19 16:25:45.219789,en,Arrive/Depart,false,false,false
607,leaving_from,,false,2014-09-19 16:25:45.226023,2014-09-19 16:25:45.226023,en,Leaving From,false,false,false
608,type_from_address,,false,2014-09-19 16:25:45.23207,2014-09-19 16:25:45.23207,en,Type the from address,false,false,false
609,going_to,,false,2014-09-19 16:25:45.238119,2014-09-19 16:25:45.238119,en,Going To,false,false,false
610,type_to_address,,false,2014-09-19 16:25:45.244223,2014-09-19 16:25:45.244223,en,Type the to address,false,false,false
611,trip_purpose,,false,2014-09-19 16:25:45.250977,2014-09-19 16:25:45.250977,en,Purpose,false,false,false
612,trip_purposes,,false,2014-09-19 16:25:45.25694,2014-09-19 16:25:45.25694,en,Trip Purposes,false,false,false
613,departing_at,,false,2014-09-19 16:25:45.263306,2014-09-19 16:25:45.263306,en,Departing At,false,false,false
614,arriving_by,,false,2014-09-19 16:25:45.269653,2014-09-19 16:25:45.269653,en,Arriving By,false,false,false
615,arrival_time,,false,2014-09-19 16:25:45.276363,2014-09-19 16:25:45.276363,en,Arrival Time,false,false,false
616,departure_time,,false,2014-09-19 16:25:45.284643,2014-09-19 16:25:45.284643,en,Departure Time,false,false,false
617,travel_time,,false,2014-09-19 16:25:45.2911,2014-09-19 16:25:45.2911,en,Travel Time,false,false,false
619,trip_planned_and_saved,,false,2014-09-19 16:25:45.308263,2014-09-19 16:25:45.308263,en,Trip planned and saved,false,false,false
620,finish_trip_planning_options,,false,2014-09-19 16:25:45.320712,2014-09-19 16:25:45.320712,en,You can now do one or more of the following to finish your trip planning,false,false,false
621,correct_errors_to_create_a_trip,,false,2014-09-19 16:25:45.327436,2014-09-19 16:25:45.327436,en,Please correct the errors below to create a trip.,false,false,false
622,no_thanks_just_plan_it,,false,2014-09-19 16:25:45.355199,2014-09-19 16:25:45.355199,en,"No thanks, just plan my trip",false,false,false
623,disability_explanation_str,,false,2014-09-19 16:25:45.362734,2014-09-19 16:25:45.362734,en,We noticed you mentioned a disability and/or difficulty walking for certain periods of time.  Would you please tell us more about which accommodations you require for your trip?,false,false,false
624,trip_options,,false,2014-09-19 16:25:45.370813,2014-09-19 16:25:45.370813,en,Trip Options,false,false,false
625,transit_trip,,false,2014-09-19 16:25:45.379333,2014-09-19 16:25:45.379333,en,Transit Trip,false,false,false
626,taxi,,false,2014-09-19 16:25:45.387427,2014-09-19 16:25:45.387427,en,Taxi,false,false,false
627,transit,,false,2014-09-19 16:25:45.395721,2014-09-19 16:25:45.395721,en,Transit,false,false,false
628,details,,false,2014-09-19 16:25:45.401765,2014-09-19 16:25:45.401765,en,Details,false,false,false
629,summary,,false,2014-09-19 16:25:45.408283,2014-09-19 16:25:45.408283,en,Summary,false,false,false
630,trip_details,,false,2014-09-19 16:25:45.415337,2014-09-19 16:25:45.415337,en,Trip Details,false,false,false
631,rideshare,,false,2014-09-19 16:25:45.422224,2014-09-19 16:25:45.422224,en,Rideshare,false,false,false
632,walk,,false,2014-09-19 16:25:45.429781,2014-09-19 16:25:45.429781,en,Walk,false,false,false
633,bus,,false,2014-09-19 16:25:45.435911,2014-09-19 16:25:45.435911,en,Bus,false,false,false
634,drive,,false,2014-09-19 16:25:45.445802,2014-09-19 16:25:45.445802,en,Drive,false,false,false
635,bike,,false,2014-09-19 16:25:45.451918,2014-09-19 16:25:45.451918,en,Bike,false,false,false
636,bikeshare,,false,2014-09-19 16:25:45.459375,2014-09-19 16:25:45.459375,en,Bikeshare,false,false,false
637,drive_and_transit,,false,2014-09-19 16:25:45.466643,2014-09-19 16:25:45.466643,en,Drive and Transit,false,false,false
638,rail,,false,2014-09-19 16:25:45.473442,2014-09-19 16:25:45.473442,en,Rail,false,false,false
639,rail_and_bus,,false,2014-09-19 16:25:45.480214,2014-09-19 16:25:45.480214,en,Rail and Bus,false,false,false
640,subway,,false,2014-09-19 16:25:45.487199,2014-09-19 16:25:45.487199,en,Subway,false,false,false
641,tram,,false,2014-09-19 16:25:45.493187,2014-09-19 16:25:45.493187,en,Tram,false,false,false
642,vehicle,,false,2014-09-19 16:25:45.499198,2014-09-19 16:25:45.499198,en,Vehicle,false,false,false
643,wait,,false,2014-09-19 16:25:45.505273,2014-09-19 16:25:45.505273,en,Wait,false,false,false
644,mode_transfer,,false,2014-09-19 16:25:45.511338,2014-09-19 16:25:45.511338,en,Transfer,false,false,false
645,select_a_plan_each_trip_part,,false,2014-09-19 16:25:45.518378,2014-09-19 16:25:45.518378,en,Please select itinerary for each trip part,false,false,false
646,no_itineraries_found,,false,2014-09-19 16:25:45.525854,2014-09-19 16:25:45.525854,en,No itineraries were found,false,false,false
647,service_error,,false,2014-09-19 16:25:45.532908,2014-09-19 16:25:45.532908,en,There was an error planning your trip. Please try again.,false,false,false
648,failed_to_update_profile,,false,2014-09-19 16:25:45.539411,2014-09-19 16:25:45.539411,en,Failed to update your user profile.,false,false,false
649,route,,false,2014-09-19 16:25:45.545649,2014-09-19 16:25:45.545649,en,Route,false,false,false
650,transfer.one,,false,2014-09-19 16:25:45.552615,2014-09-19 16:25:45.552615,en,%{count} transfer,false,false,false
651,transfer.other,,false,2014-09-19 16:25:45.560102,2014-09-19 16:25:45.560102,en,%{count} transfers,false,false,false
652,transfers,,false,2014-09-19 16:25:45.566999,2014-09-19 16:25:45.566999,en,Transfers,false,false,false
653,view,,false,2014-09-19 16:25:45.5736,2014-09-19 16:25:45.5736,en,View,false,false,false
654,remove,,false,2014-09-19 16:25:45.580347,2014-09-19 16:25:45.580347,en,Remove,false,false,false
655,reload,,false,2014-09-19 16:25:45.587425,2014-09-19 16:25:45.587425,en,Reload,false,false,false
656,return,,false,2014-09-19 16:25:45.594336,2014-09-19 16:25:45.594336,en,Return,false,false,false
657,return_itinerary_count,,false,2014-09-19 16:25:45.600992,2014-09-19 16:25:45.600992,en,Return Itinerary Count,false,false,false
658,return_itinerary_modes,,false,2014-09-19 16:25:45.613245,2014-09-19 16:25:45.613245,en,Return Itinerary Modes,false,false,false
659,outbound,,false,2014-09-19 16:25:45.619361,2014-09-19 16:25:45.619361,en,Outbound,false,false,false
660,outbound_itinerary_count,,false,2014-09-19 16:25:45.62535,2014-09-19 16:25:45.62535,en,Outbound Itinerary Count,false,false,false
661,outbound_itinerary_modes,,false,2014-09-19 16:25:45.631454,2014-09-19 16:25:45.631454,en,Outbound Itinerary Modes,false,false,false
662,paratransit,,false,2014-09-19 16:25:45.637692,2014-09-19 16:25:45.637692,en,Paratransit,false,false,false
663,mode,,false,2014-09-19 16:25:45.648549,2014-09-19 16:25:45.648549,en,Mode,false,false,false
664,direction_short,,false,2014-09-19 16:25:45.654712,2014-09-19 16:25:45.654712,en,Dir,false,false,false
665,status,,false,2014-09-19 16:25:45.660922,2014-09-19 16:25:45.660922,en,Status,false,false,false
666,device,,false,2014-09-19 16:25:45.666957,2014-09-19 16:25:45.666957,en,Device,false,false,false
